Ma_BDS,Ngay_dang,So_phong_ngu,So_nha_tam,Duong,Phuong,Quan,Thanh_pho,Dien_tich_su_dung,Dien_tich_dat,Chieu_dai,Chieu_rong,Gia_ban
21562329,03/08/2025,6.0,3.0,Vành Đai Trong, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,200.0,25.0,8.0,32000000000.0
21555688,03/08/2025,6.0,3.0,Đường số 1A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,9900000000.0
21574993,03/08/2025,8.0,4.0,Dương Bá Cung, Phường An Lạc A, Quận Bình Tân, TPHCM,,94.0,18.0,5.2,12000000000.0
21589848,03/08/2025,6.0,3.0,Đường số 5, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,20.0,5.0,27000000000.0
21591420,03/08/2025,6.0,3.0,Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,20.0,5.0,30000000000.0
21597199,03/08/2025,6.0,1.0,Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TPHCM,,558.0,62.0,9.0,29800000000.0
21610671,03/08/2025,6.0,3.0,Đường số 28, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,90.0,20.0,4.5,11700000000.0
21679654,03/08/2025,6.0,3.0,Đường số 25A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,11000000000.0
21501526,03/08/2025,6.0,3.0,Đường số 1A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,84.0,20.0,4.2,8800000000.0
22224515,03/08/2025,4.0,4.0,Đường số 3, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,9400000000.0
21501512,03/08/2025,6.0,3.0,Đường số 7A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,152.0,19.0,8.0,22300000000.0
20425457,03/08/2025,4.0,3.0,Đoàn Phú Tứ, Phường An Lạc A, Quận Bình Tân, TP.HCM,,80.0,0.0,0.0,7000000000.0
21586617,03/08/2025,6.0,3.0,Đường số 17, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,136.0,20.0,6.8,27000000000.0
21694652,03/08/2025,6.0,3.0,Đường số 27, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,200.0,5.0,13200000000.0
21696600,03/08/2025,6.0,3.0,Đường số 18, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,160.0,20.0,8.0,18500000000.0
21743081,03/08/2025,6.0,3.0,Đường số 38, Phường Tân Tạo, Quận Bình Tân, TPHCM,,67.5,15.0,4.5,8000000000.0
21743301,03/08/2025,6.0,3.0,Đường số 7B, Phường An Lạc A, Quận Bình Tân, TPHCM,,240.0,20.0,12.0,27000000000.0
21792200,03/08/2025,6.0,3.0,Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,90.0,20.0,4.5,20000000000.0
21802739,03/08/2025,6.0,3.0,Đường số 13, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,200.0,20.0,10.0,30000000000.0
21852559,03/08/2025,6.0,3.0,Đường số 21, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,90.0,20.0,4.5,13800000000.0
20211741,03/08/2025,5.0,5.0,Đường số 6A, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM,,90.0,0.0,0.0,8500000000.0
21504552,03/08/2025,8.0,3.0,Đường số 17B, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,20.0,5.0,12000000000.0
21504532,03/08/2025,6.0,3.0,Đường số 6A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,126.0,21.0,6.0,18000000000.0
21536097,03/08/2025,8.0,4.0,Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,200.0,20.0,10.0,50000000000.0
21554086,03/08/2025,6.0,3.0,Vành Đai Trong, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,120.0,20.0,6.0,35000000000.0
21584932,03/08/2025,6.0,3.0,Đường số 19, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,200.0,20.0,10.0,45000000000.0
21610663,03/08/2025,6.0,3.0,Đường số 24B, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,9800000000.0
21797204,03/08/2025,6.0,3.0,Đường số 7A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,138.0,23.0,6.0,16000000000.0
21800922,03/08/2025,6.0,3.0,Đường số 7B, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,60.0,15.0,4.0,13700000000.0
21807280,03/08/2025,6.0,3.0,Đường số 25, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,20.0,5.0,13000000000.0
21810958,03/08/2025,4.0,2.0,Bùi Hữu Diên, Phường An Lạc A, Quận Bình Tân, TPHCM,,72.0,18.0,4.0,6900000000.0
22052565,03/08/2025,5.0,4.0,Đường số 28, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,90.0,20.0,4.5,12000000000.0
22092951,03/08/2025,5.0,5.0,Đường số 32, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,200.0,20.0,10.0,31500000000.0
22292185,03/08/2025,5.0,4.0,Đường số 1, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,14200000000.0
21533898,03/08/2025,6.0,3.0,Đường số 24A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,90.0,20.0,4.5,12800000000.0
21574973,03/08/2025,6.0,3.0,Đường số 28, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,20.0,5.0,13500000000.0
21590165,03/08/2025,6.0,3.0,Đường số 1, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,290.0,36.3,8.0,39300000000.0
21599661,03/08/2025,6.0,3.0,Đường số 1, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,14500000000.0
21621998,03/08/2025,6.0,3.0,Đường số 34, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,103.0,23.0,4.5,13500000000.0
21793924,03/08/2025,6.0,3.0,Đường số 23A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,76.0,19.0,4.0,13300000000.0
21800933,03/08/2025,6.0,3.0,Đường số 6A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,86.0,21.5,4.0,11200000000.0
21802770,03/08/2025,6.0,3.0,Đường số 19, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,200.0,20.0,10.0,45000000000.0
21852502,03/08/2025,6.0,3.0,Tạ Mỹ Duật, Phường An Lạc A, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,10700000000.0
21854190,03/08/2025,6.0,3.0,Đường số 53, Phường Tân Tạo, Quận Bình Tân, TPHCM,,128.0,16.0,8.0,13500000000.0
21857555,03/08/2025,6.0,3.0,Đường số 8, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,98.0,14.0,7.0,12500000000.0
21866213,03/08/2025,6.0,3.0,Đường số 1, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,126.0,21.0,6.0,18500000000.0
21894934,03/08/2025,6.0,3.0,Đường số 46A, Phường Tân Tạo, Quận Bình Tân, TPHCM,,90.0,18.0,5.0,12500000000.0
22587000,03/08/2025,5.0,5.0,Đường số 34, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,103.0,23.0,4.5,12500000000.0
22224522,03/08/2025,5.0,4.0,Đường số 28, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,20.0,5.0,12500000000.0
21590138,03/08/2025,6.0,3.0,Đường số 39, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,99.0,22.0,4.5,10800000000.0
21734475,03/08/2025,6.0,3.0,Đường số 7A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,10700000000.0
21792245,03/08/2025,6.0,3.0,Đường số 4, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,132.0,22.0,6.0,24500000000.0
21806058,03/08/2025,6.0,3.0,Đường số 21A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,90.0,22.5,4.0,11500000000.0
21812845,03/08/2025,6.0,3.0,Đường số 27, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,10200000000.0
21852539,03/08/2025,6.0,3.0,Đường số 17B, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,20.0,5.0,12900000000.0
21857725,03/08/2025,6.0,3.0,Đường số 21, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,90.0,20.0,4.5,13800000000.0
22285509,03/08/2025,5.0,4.0,Đường số 26, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,120.0,20.0,6.0,14900000000.0
22292182,03/08/2025,5.0,4.0,Đường số 7A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,9300000000.0
22586987,03/08/2025,4.0,4.0,Đường số 8A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,20.0,5.0,11900000000.0
21535525,03/08/2025,6.0,3.0,Đường số 18, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,84.0,21.0,4.0,14000000000.0
21590130,03/08/2025,6.0,3.0,Đường số 26, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,9800000000.0
21597207,03/08/2025,6.0,3.0,Đường số 5B, Phường An Lạc A, Quận Bình Tân, TPHCM,,90.0,15.0,6.0,14000000000.0
21694639,03/08/2025,6.0,3.0,Đường số 34, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,200.0,20.0,10.0,39000000000.0
21770560,03/08/2025,6.0,3.0,Đường số 7A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,138.0,23.0,6.0,16700000000.0
21806047,03/08/2025,6.0,3.0,Đường số 19A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,170.0,17.0,10.0,21000000000.0
21818607,03/08/2025,6.0,3.0,Đường số 55, Phường Tân Tạo, Quận Bình Tân, TPHCM,,80.0,16.0,5.0,10500000000.0
22047001,03/08/2025,6.0,5.0,Đường số 28, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,20.0,5.0,22000000000.0
21501464,03/08/2025,6.0,3.0,Đường số 3, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,120.0,20.0,6.0,14500000000.0
21591801,03/08/2025,6.0,3.0,Đường số 27, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,20.0,5.0,14000000000.0
21599705,03/08/2025,6.0,3.0,Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,72.0,16.0,4.5,12300000000.0
21740164,03/08/2025,6.0,3.0,Đường số 6, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,84.0,21.0,4.0,12500000000.0
21609540,03/08/2025,6.0,3.0,Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, TPHCM,,120.0,30.0,4.0,13900000000.0
21740334,03/08/2025,4.0,3.0,Đường số 6D, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,72.0,18.0,4.0,8600000000.0
21788514,03/08/2025,6.0,3.0,Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,89.87,19.0,4.73,14000000000.0
22392959,03/08/2025,4.0,4.0,Tây Lân, Phường Bình Trị Đông A, Quận Bình Tân, TPHCM,240.0,60.0,16.0,4.0,8500000000.0
21791192,03/08/2025,8.0,4.0,Vành Đai Trong, Phường An Lạc A, Quận Bình Tân, TPHCM,,1148.0,38.8,29.6,125000000000.0
21824471,03/08/2025,6.0,3.0,Đường số 16, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,160.0,20.0,8.0,40000000000.0
21836066,03/08/2025,8.0,4.0,Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, TPHCM,,960.0,80.0,12.0,128000000000.0
21838593,03/08/2025,6.0,3.0,Đường số 5, Phường An Lạc A, Quận Bình Tân, TPHCM,,120.0,20.0,6.0,19300000000.0
21838461,03/08/2025,6.0,3.0,Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,276.0,23.0,12.0,53000000000.0
22663539,03/08/2025,4.0,4.0,Đường số 6, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,81.0,21.0,4.0,12000000000.0
21504660,03/08/2025,6.0,3.0,Đường số 8B, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,72.0,18.0,4.0,7000000000.0
21515428,03/08/2025,6.0,2.0,Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,306.0,25.5,12.0,40000000000.0
21198982,03/08/2025,5.0,3.0,Đường số 47, Phường Tân Tạo, Quận Bình Tân, TPHCM,,81.0,18.0,4.5,6200000000.0
21515463,03/08/2025,,,Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,130.0,23.0,6.0,24500000000.0
21522245,03/08/2025,3.0,2.0,Đường số 9A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,48.0,12.0,4.0,6950000000.0
21541157,03/08/2025,6.0,3.0,Đường số 1, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,14900000000.0
21563417,03/08/2025,6.0,3.0,Đường số 24A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,90.0,20.0,4.5,12800000000.0
21791201,03/08/2025,6.0,3.0,Đường số 7A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,90.0,19.0,5.0,11500000000.0
21812812,03/08/2025,6.0,3.0,Đường số 32, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,64.0,16.0,4.0,8100000000.0
21824456,03/08/2025,6.0,3.0,Đường số 16, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,150.0,25.0,6.0,18000000000.0
22663540,03/08/2025,1.0,1.0,Đường số 6D, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,20.0,5.0,10400000000.0
22663541,03/08/2025,4.0,4.0,Đường số 14, Phường An Lạc A, Quận Bình Tân, TPHCM,,56.0,13.5,4.0,8500000000.0
21034557,03/08/2025,5.0,3.0,Đường số 25A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,9800000000.0
21117453,03/08/2025,4.0,3.0,Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TPHCM,,116.0,29.0,4.0,8500000000.0
21185904,03/08/2025,6.0,3.0,Đường số 32, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,20.0,5.0,14500000000.0
21522231,03/08/2025,6.0,3.0,Đường số 3A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,9800000000.0
21538956,03/08/2025,8.0,3.0,Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, TPHCM,,236.0,28.0,8.45,33300000000.0
21609531,03/08/2025,6.0,3.0,Nguyễn Thức Đường, Phường An Lạc A, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,14000000000.0
21740177,03/08/2025,3.0,3.0,Nguyễn Thức Tự, Phường An Lạc A, Quận Bình Tân, TPHCM,,89.7,23.0,3.9,14000000000.0
21807285,03/08/2025,6.0,3.0,Đường số 6, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,84.0,21.0,4.0,13000000000.0
21743144,03/08/2025,6.0,3.0,Đường số 18, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,120.0,20.0,6.0,17000000000.0
22294659,03/08/2025,4.0,2.0,Hoàng Văn Hợp, Phường An Lạc A, Quận Bình Tân, TPHCM,,165.0,20.0,9.0,17000000000.0
22663537,03/08/2025,5.0,5.0,Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,20.0,5.0,22500000000.0
21185911,03/08/2025,6.0,3.0,Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TPHCM,,60.0,15.0,4.0,5000000000.0
21089620,03/08/2025,6.0,3.0,Đường số 4A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,21.0,4.0,7800000000.0
21500238,03/08/2025,8.0,3.0,Đường số 1C, Phường An Lạc A, Quận Bình Tân, TPHCM,,64.0,16.0,4.0,8000000000.0
21502304,03/08/2025,6.0,3.0,Đường số 3A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,9300000000.0
21515473,03/08/2025,6.0,3.0,Đường số 47, Phường Tân Tạo, Quận Bình Tân, TPHCM,,81.0,18.0,4.5,7500000000.0
21522770,03/08/2025,6.0,3.0,Đường số 4, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,132.0,22.0,6.0,23000000000.0
21539135,03/08/2025,6.0,3.0,Đường số 21, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,126.0,21.0,6.0,29000000000.0
21569960,03/08/2025,8.0,4.0,Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,276.0,23.0,12.0,65000000000.0
21575009,03/08/2025,6.0,3.0,Đường số 30, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,90.0,20.0,4.5,10800000000.0
21590127,03/08/2025,6.0,3.0,Đường số 32, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,64.0,16.0,4.0,7800000000.0
21806077,03/08/2025,6.0,3.0,Đường số 3, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,120.0,20.0,6.0,15500000000.0
21812839,03/08/2025,6.0,2.0,Đường số 1B, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,25.0,4.0,9500000000.0
21836311,03/08/2025,8.0,4.0,Kinh Dương Vương, Phường An Lạc, Quận Bình Tân, TPHCM,,1062.0,59.0,18.0,130000000000.0
21894819,03/08/2025,6.0,3.0,Đường số 55A, Phường Tân Tạo, Quận Bình Tân, TPHCM,,64.0,16.0,4.0,7500000000.0
21034521,03/08/2025,6.0,4.0,Vành Đai Trong, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,25.0,4.0,18000000000.0
21515424,03/08/2025,6.0,3.0,Đường số 24A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,90.0,20.0,4.5,13500000000.0
21609520,03/08/2025,6.0,3.0,Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,90.0,20.0,4.5,21000000000.0
21694589,03/08/2025,6.0,3.0,Đường số 30, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,10500000000.0
21740347,03/08/2025,4.0,3.0,Đường số 7A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,60.0,15.0,4.0,14000000000.0
21791214,03/08/2025,6.0,3.0,Vành Đai Trong, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,120.0,20.0,6.0,30000000000.0
21791231,03/08/2025,6.0,3.0,Đường số 34, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,11500000000.0
21792214,03/08/2025,6.0,3.0,Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,20.0,5.0,32500000000.0
21795653,03/08/2025,6.0,3.0,Dương Bá Cung, Phường An Lạc A, Quận Bình Tân, TPHCM,,72.0,18.0,4.0,7900000000.0
21034521,03/08/2025,6.0,4.0,Vành Đai Trong, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,25.0,4.0,18000000000.0
21515424,03/08/2025,6.0,3.0,Đường số 24A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,90.0,20.0,4.5,13500000000.0
21609520,03/08/2025,6.0,3.0,Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,90.0,20.0,4.5,21000000000.0
21694589,03/08/2025,6.0,3.0,Đường số 30, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,10500000000.0
21740347,03/08/2025,4.0,3.0,Đường số 7A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,60.0,15.0,4.0,14000000000.0
21791214,03/08/2025,6.0,3.0,Vành Đai Trong, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,120.0,20.0,6.0,30000000000.0
21791231,03/08/2025,6.0,3.0,Đường số 34, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,11500000000.0
21792214,03/08/2025,6.0,3.0,Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,20.0,5.0,32500000000.0
21795653,03/08/2025,6.0,3.0,Dương Bá Cung, Phường An Lạc A, Quận Bình Tân, TPHCM,,72.0,18.0,4.0,7900000000.0
21818588,03/08/2025,6.0,3.0,Đường số 22, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,200.0,20.0,10.0,34000000000.0
21802753,03/08/2025,6.0,3.0,Đường số 4, Phường An Lạc A, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,10800000000.0
21845556,03/08/2025,6.0,3.0,Đường số 28, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,185.0,18.5,10.0,24000000000.0
21852583,03/08/2025,6.0,3.0,Đường số 24A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,222.0,20.0,11.2,30000000000.0
21539164,03/08/2025,6.0,3.0,Đường số 1B, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,20.0,5.0,14000000000.0
21547388,03/08/2025,6.0,2.0,Đoàn Phú Tứ, Phường An Lạc A, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,6900000000.0
21852591,03/08/2025,6.0,3.0,Đường số 24A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,90.0,20.0,4.5,17500000000.0
20475393,03/08/2025,4.0,3.0,Đường số 32B, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM,,80.0,20.0,4.0,8400000000.0
21515608,03/08/2025,6.0,3.0,Bùi Hữu Diên, Phường An Lạc A, Quận Bình Tân, TPHCM,,76.0,19.0,4.0,6200000000.0
21522182,03/08/2025,6.0,3.0,Vũ Hữu, Phường An Lạc A, Quận Bình Tân, TPHCM,,69.0,15.0,4.6,6500000000.0
21563414,03/08/2025,6.0,3.0,Đường số 19, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,102.0,20.5,5.0,17500000000.0
21590122,03/08/2025,6.0,3.0,Đường số 33A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,8700000000.0
21606258,03/08/2025,6.0,3.0,Đường số 33A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,9000000000.0
21609528,03/08/2025,6.0,3.0,Đường số 32, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,100.0,20.0,5.0,16500000000.0
21740135,03/08/2025,4.0,5.0,Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,72.0,16.0,4.5,12300000000.0
21740148,03/08/2025,6.0,3.0,Đường số 53C, Phường Tân Tạo, Quận Bình Tân, TPHCM,,90.0,16.0,5.0,7500000000.0
21743097,03/08/2025,4.0,3.0,Đường số 7A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,10700000000.0
21743106,03/08/2025,6.0,3.0,Đường số 2A, Phường An Lạc A, Quận Bình Tân, TPHCM,,48.0,12.0,4.0,8000000000.0
21838486,03/08/2025,6.0,3.0,Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,195.0,19.5,10.0,45000000000.0
22047008,03/08/2025,4.0,4.0,Đường số 24B, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,10500000000.0
21502330,03/08/2025,6.0,3.0,Đường số 3A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,,80.0,20.0,4.0,10500000000.0
