Ma_BDS,Ngay_dang,Dia_chi,Dien_tich_su_dung,Dien_tich_dat,So_phong_ngu,So_nha_tam,Phap_ly,Gioi_thieu,Gia_dat
22492571,23/05/2025,"Bình Lợi, Phường 13, Quận Bình Thạnh, TPHCM",245 m2,164 m2 (10x18),5,4,Sổ đỏ,"Chính chủ bán Đất tặng nhà nhà hẻm nội bộ khu Bình Lợi Phường 13, Quận Bình Thạnh.- Với diện tích: 10x18m vuông vức.- Hiện trạng nhà 1 trệt 1 lầu sân thượng, chính chủ đang sử dụng vừa ở vừa làm văn phòng.- Vị trí nhà cách mặt tiền 80m, khu vực tập trung nhà biệt thự nghĩ dưỡng cho các cô chú làm việc ở cơ quan nhà nước,..., Hẻm chính nhà 12m có hẻm hông nhà 12m thông thoáng nhiều đường hẻm lớn tráng nhựa, khu dân trí văn minh cao cấp,... Gần View sông Sài gòn, cho quý khách đi dạo, tập thể dục sau 1 ngày áp lực, thoải mái thư giãn,...- Pháp lý (Sổ hồng) giao dịch chính chủ.- Giá bán 17.5 tỷ còn thương lượng (110 tr/m²).- Liên hệ: 0984 269535 A Minh xem nhà.",17 tỷ 500 triệu
22494064,23/05/2025,"Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, TPHCM",268 m2,80 m2 (4x19),4,5,Sổ hồng,"- Bán nhà HXH Đặng Thùy Trâm thông Bình Lợi, P13, Bình Thạnh, đường bàn cờ 10m sổ vuông như tờ A4,- Diện tích: 4x20m, CN 80m², kết cấu: Trệt, 2 lầu, sân thượng hoàn công đầy đủ.- Nhà gần công viên nội bộ, đường bàn cờ cực kì yên tĩnh thoáng mát, sát MT Đặng Thùy Trâm, gần ĐH Văn Lang, xung quanh đầy đủ tiện ích.- Sổ hồng chính chủ, công chứng dễ dàng.- Giá bán: 10,9 tỷ thương lượng.- LH: 0984 269 535 Anh Minh",10 tỷ 900 triệu
22498229,23/05/2025,"Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, TPHCM",180 m2,70 m2 (5x12),4,4,Sổ hồng,"Bán nhà mới bề ngang 5m, hẻm xe hơi tại quận Bình Thạnh - đường Đặng Thùy Trâm phường 13 quận Bình Thạnh.- Diện tích: Ngang 5m dài 14m vuông vức.- Kết cấu: Trệt 2 lầu sân thượng, nhà kiên cố dọn vào ở ngay hoặc làm văn phòng công ty.- Khu vực hẻm xe hơi thông thoáng có lề đường xe hơi đậu thoải mái, khu dân trí an ninh, tiện ích đầy đủ, gần các trường cấp 1 2 3, đại học Văn Lang,..- Giá bán 10 tỷ 2 thương lượng cho khách thiện chí.",10 tỷ 200 triệu
22537068,23/05/2025,"Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, TPHCM",168 m2,"72 m2 (4,5x17)",4,4,Sổ hồng,"Chính chủ bán nhà mặt tiền kinh doanh nằm ngay trường ĐH Văn Lang - nhà thiết kế 3 tầng.* Diện tích: 72m2 (4.5x16m) sổ vuông vức, chuẩn chỉnh.* Nhà hiện trạng đang là trệt lầu vs sân thượng gồm 4PN 4WC, có mặt bằng kinh doanh trước nhà.* Khu sinh viên đông đúc, vị trí kinh doanh đắc địa, tuyến đường thương mại.* Sản phẩm phù hợp với nhu cầu mua ở gia đình - Làm văn phòng công ty - CHDV khai thác dòng tiền.* Pháp lý chính chủ - Sổ hồng sẳn công chứng nhanh.* Giá bán 8,7 tỷ còn thương lượng.* Liên hệ SĐT/Zalo: 0932836935 A Minh.",8 tỷ 700 triệu
22583205,23/05/2025,"232/3 Bình Lợi, Phường 13, Quận Bình Thạnh, TPHCM",231 m2,90 m2 (5x18),5,6,Sổ hồng,"Cần bán gấp căn nhà 232/3 Bình Lợi - P13 Bình Thạnh.- DT 5x18M. Gồm trệt 2 lầu ST. - Nhà hẻm 1 sẹc, gần mặt tiền, gần sông Sài Gòn mát mẻ.-- Hẻm thông 12m, khu bàn cờ, sạch sẽ an ninh.- Gần Đại Học Văn Lang, THCS Bình Lợi Trung, THPT Trần Văn Giàu, Trường Quốc Tế Việt Mỹ,.....- Đầy đủ tiện ích, khu vực đang phát triển của Bình Thạnh, Gần kề sân bay, trục Phạm Văn Đồng, Ql1, sang Q1,Q3 Phú Nhuận đều thuận tiện.- Gía : 10,8 tỷ thương lượng cho khách thiện chí.Liên hệ Anh Minh xem nhà.SĐT: 0984269535",10 tỷ 800 triệu
22587669,23/05/2025,"Bình Lợi, Phường 13, Quận Bình Thạnh, TPHCM",210 m2,85 m2 (5x17),4,2,Sổ hồng,"Chính chủ gửi bán nhà 1 Xẹc hẻm xe hơi 12m có lề Bình Lợi, phường 13, quận Bình Thạnh.- Diện Tích: 5m x 17m, sổ vuông vức (85m2).- Kết Cấu: 1 Trệt 2 Lầu,- Hiện trạng nhà trống tiện sơn sửa.- Giao thông di chuyển thuận tiện đi trung tâm Quận 1, thành phố Thủ Đức, sân bay Tân Sơn Nhất,...- Pháp lí đầy đủ, sang tên công chứng ngay trong ngày.- Giá: 9.9 tỷ có thương lượngLiên hệ: SDT Anh Minh xem nhà",9 tỷ 900 triệu
21919456,15/04/2025,"Bình Lợi, Phường 13, Quận Bình Thạnh, TPHCM",,80 m2 (4x20),4,6,Sổ hồng,"Chính chủ gửi bán căn nhà đường Bình Lợi, P13, Bình Thạnh, gần ĐH Văn Lang.+ Đường quy hoạch 12m có vỉa hè, quy hoạch thông bàn cờ, phân lô liền kề, KDC Bình Lợi.+ DT: 4m x 20m.+ Kết cấu: Trệt, 2 lầu , Sân Thượng, gồm 4 Phòng ngủ, 6 WC, Phòng khách, bếp và phòng thờ.+ Thích hợp mua ở, mở văn phòng cty hay gia đình ...+ Sổ hồng chính chủ công chứng ngay, ko quy hoạch, ko lộ giới.+ Giá chính chủ: 9.5 tỷ (bớt cho khách thiện chí)Liên hệ em để xem nhà 0909000826 CườngCảm ơn anh chị đã đăng tin",9 tỷ 500 triệu
21735134,15/04/2025,"Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, TPHCM",,"62 m2 (4,2x15)",4,5,Sổ hồng,"🏡🏡🏡Nhà đường 12m Đặng Thuỳ Trâm, Bình Thạnh.– Diện tích: 4,1mx15m, 1 trệt, 2 lầu, ST– Tiện ích: Gần trường mẫu giáo, cấp 1,2,3, Đại học Văn Lang, siêu thị, chợ, bệnh viện, khu dân trí cao và an ninh.– Sổ hồng riêng.– Giá: 8.9 tỷ (có thương lượng).📞0909000826 Cường",8 tỷ 900 triệu
21794389,15/04/2025,"Bình Lợi, Phường 13, Quận Bình Thạnh, TPHCM",,100 m2 (5x20),5,6,Sổ hồng,"BÁN GẤP Nhà 5mx20m đường 12m Bình Lợi, P13, Bình Thạnh- Diện tích: 5m x 20m, 1 trệt, 2 lầu, sân thượng trước và sau, 5 phòng ngủ, 5 WC, phòng giặt phơi.- Sân trước 3m, sân sau rộng rãi có thể trồng hoa/cây cối/nướng BBQ …- Đường trước nhà 12m, nhiều cây xanh mát mẻ. Xe hơi đậu được trước nhà. Xung quanh yên tĩnh thoáng mát.- Bán kính quanh 500m là trường học mầm non, cấp 1,2,3, đại học, siêu thị Bách Hóa Xanh, CoopFood, quán cafe, quán ăn, sân Tennis, Phòng GYM, Trung tâm Yoga …- Đang cho thuê 30 triệu/tháng.Giá: 11.9 tỷ TLLiên hệ 0909.000.826 Cường",11 tỷ 900 triệu
22656539,10/02/2025,"Điện Biên Phủ, Phường 15, Quận Bình Thạnh, TPHCM",360 m2,"55 m2 (4,35x16)",9,10,Sổ đỏ,"Căn góc 2MT hẻm 10m  Đại Học Hồng Bàng, P.15, BT, 5 tầng, 9PN, TN, 700 tr/n, 18,8 tỷ TL.Diện tích;  4.35 x 16m, công nhận đủ 55m Hiện trạng, BTCT chuẩn thiết kế, 1 Trệt, 4 Lầu. có 9 Phòng cho thuê làm CHDV., Lượt khách thuê ổn định và lâu dài. Thu nhập lên tới 700 Triệu/ Năm Vị trí, Ngay ĐH Quốc tế Hồng Bàng. Đường trước nhà 10 m, hẻm hông 4m, chỉ 70m ra  mặt tiền Điện Biên Phủ, giao thông thuận tiện về trung tâm và các quận lân cận.Chủ nhà thiện chí, giá cực tốt: 18,8 tỷ có Thương lượng, hiện đang có thu nhập 700 triệu/ năm.",18 tỷ 800 triệu
22660173,22/01/2025,"Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, TPHCM",,88 m2 (4x22),3,3,Sổ hồng,"NHÀ 2 TẦNG OTO NGỦ TRONG NHÀ SÁT MT ĐƯỜNG HOÀNG HOA THÁM P7 BÌNH THẠNH – CHỈ 11,5 TỶ TL.-	Diện tích đất: 4x22 (nở hậu nhẹ)-	Kết cấu 2 tầng BTCT, 3PN. Nhà tiện xây mới theo nhu cầu hoặc cải tạo.-	Vị trí trung tâm Bình Thạnh Oto đậu trong nhà, khu vực hiếm nhà bán. -	Pháp lý chuẩn, mua bán ngay.----- Gọi ngay em An để xem nhà 0938.121.677Cam kết nhà thật 100%, uy tín tạo thương hiệu.",11 tỷ 500 triệu
22656942,22/01/2025,"Điện Biên Phủ, Phường 25, Quận Bình Thạnh, TPHCM",130 m2,"40 m2 (3,4x13)",4,4,Sổ hồng,"Chính chủ lâu năm cần bán gấp nhà 3 tầng, DT 40m2 HXH đường Điện Biên Phủ, khu hiếm nhà bán. Chỉ 6,2 tỷ thương lượng.----- Gọi ngay em An để xem nhà 0938.121.677Cam kết nhà thật 100%, uy tín tạo nên thương hiệu.----- Thông tin chi tiết căn nhà:-	Diện tích đất: 40m2.-	Nhà xây dựng 3 tầng BTCT chắc chắn. Thiết kế thông thoáng-	Vị trí đẹp, hiếm nhà bán, hẻm xe hơi, ngay ngã 4 Hàng Xanh, trường ĐH Hutech, Văn Lang, Giao thông vận tải, đông đúc sầm uất....-	Sổ vuông, pháp lý sạch, hoàn công đủ, công chứng ngay.",6 tỷ 200 triệu
22656804,22/01/2025,"Nguyễn Văn Đậu, Phường 11, Quận Bình Thạnh, TPHCM",200 m2,"50 m2 (3,5x14)",5,5,Sổ hồng,"Bán gấp trước tết nhà HXH thẳng 1 trục, 20m ra MT Nguyễn Văn Đậu Bình Thạnh, DT đất 49m2, kết cấu 4 tầng. Chỉ 7,8 tỷ TL.----- Gọi ngay em An để xem nhà và sổ 0938121677Cam kết nhà thật 100%, uy tín tạo nên thương hiệu.----- Thông tin chi tiết căn nhà:-	Diện tích đất 49m2.-	Xây dựng 4 tầng BTCT chắc chắn.-	Nhà HXH 1 trục, cách MT Nguyễn Văn Đậu 20m, khu dân trí. Thuận tiện di chuyển về trung tâm quận 1, sân bay.-	Pháp lý chuẩn, SHR công chứng ngay.",7 tỷ 790 triệu
22655429,22/01/2025,"Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, TPHCM",250 m2,55 m2 (4x13),5,7,Sổ hồng,"NHÀ 5 TẦNG, XE HƠI NGỦ TRONG NHÀ PHƯỜNG 7 BÌNH THẠNH, KHU HIẾM NHÀ BÁN, PHÙ HỢP ĐẶT VĂN PHÒNG, KINH DOANH ONLINE. CHỈ 11,8 TỶ THƯƠNG LƯỢNG.-----Gọi ngay em An để xem nhà và sổ 0938.121.677Cam kết nhà thật 100%, nói không với tin ảo.----- Thông tin chi tiết căn nhà:-	Diện tích đất: 55m2.-	Kết cấu: 1 trệt 1 lửng 2 lầu, sân thương. 5 phòng ngủ. 7  toilet. -	xe hơi ngủ nhà. -	Nhà nằm trong khu phân lô đồng bộ, dân trí, trước nhà đường xe hơi tránh rất phù hợp mở văn phòng công ty, kinh doanh online.-	Sổ hồng riêng,hoàn công đầy đủ.",11 tỷ 800 triệu
22654690,22/01/2025,"Lê Quang Định, Phường 11, Quận Bình Thạnh, TPHCM",280 m2,"75 m2 (3,2x25)",6,7,Sổ hồng,"Giảm sốc 4 tỷ, Bán gấp nhà 4 tầng, đường xe tải sát MT Lê Quang Định, Khu dân trí, an ninh, thích hợp ở, làm VP công ty, kinh doanh, sát mặt tiền. Giá bán chỉ 9,5 tỷ còn thương lượng.-----Gọi ngay em An để xem nhà 0938 121 677 (nói không với nhà ảo).Hỗ trợ tìm nhà nhận mua bán ký gửi BĐS Sài Gòn.-----Thông tin chi tiết căn nhà:- Diện đất: 75m2 công nhận đủ, nở hậu nhẹ.- Kết cấu: 4 tầng, sân thượng trước sau, giếng trời, ban công mỗi tầng, sân để xe rộng.- Vị trí thuận tiện di chuyển về trung tâm, khu an ninh, xây dựng đồng đều. Vài bước chân ra mặt tiền đường đầy đủ tiện ích.- Pháp lý: Sổ hồng riêng, hoàn công đủ.",9 tỷ 500 triệu
22652952,22/01/2025,"Bùi Đình Túy, Phường 12, Quận Bình Thạnh, TPHCM",120 m2,"64 m2 (3,5x18)",3,3,Sổ hồng,"64m2 đất, hẻm nhựa xe tải đường Bùi Đình Túy, xây dựng 2 tầng BTCT, Thiết kế 3PN, khu xây dựng đồng bộ. Giá bán 7,3 tỷ bớt lộc.----- Gọi ngay em An để xem nhà và sổ 0938.121.677Hỗ trợ tìm nhà theo nhu cầu và nhận ký gửi BĐS Sài Gòn.----- Thông tin chi tiết căn nhà:- Nhà 2 tầng BTCT.- Diện tích lớn 64 m2 công nhận đủ, sổ nở hậu.- Thiết kế: 3PN-3WC.- Đường nhựa trước nhà rộng 6m đi ra Bùi Đình Tuý, Chu Văn An. Khu dân trí, xây dựng đồng bộ.- Pháp lý sổ hồng hoàn công đầy đủ.",7 tỷ 300 triệu
22652947,22/01/2025,"Bùi Đình Túy, Phường 12, Quận Bình Thạnh, TPHCM",120 m2,"64 m2 (3,2x20)",3,3,Sổ hồng,"64m2 đất, hẻm nhựa xe tải đường Bùi Đình Túy, xây dựng 2 tầng BTCT, Thiết kế 3PN, khu xây dựng đồng bộ. Giá bán 7 tỷ nhỉnh xíu.----- Gọi ngay em An để xem nhà và sổ 0938.121.677Hỗ trợ tìm nhà theo nhu cầu và nhận ký gửi BĐS Sài Gòn.----- Thông tin chi tiết căn nhà:- Nhà 2 tầng BTCT.- Diện tích lớn 64 m2 công nhận đủ, sổ nở hậu.- Thiết kế: 3PN-3WC.- Đường nhựa trước nhà rộng 6m đi ra Bùi Đình Tuý, Chu Văn An. Khu dân trí, xây dựng đồng bộ.- Pháp lý sổ hồng hoàn công đầy đủ.",7 tỷ
22652789,22/01/2025,"Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, TPHCM",200 m2,"40 m2 (3,6x11)",9,9,Sổ hồng,"Nhà 5 tầng , hẻm xe hơi thông, DT 3,6x11, 9PN đang khai thác cho thuê thu nhập 420 triệu/năm. Giá bán chỉ 7 tỷ TL.----- Gọi ngay em An để xem nhà và sổ 0938.121.677Hỗ trợ tìm nhà theo nhu cầu và nhận ký gửi BĐS Sài Gòn.----- Thông tin chi tiết:- Diện tích khu đất 3,6x11.- Nhà 1 trệt, lửng, 3 lầu. Thiết kế 9PN 8WC đang cho thuê 36 triệu/tháng.- Hẻm xe hơi 16 chỗ chạy qua nhà, thông tứ phía. Vị trí đẹp, gần các trường đại học lớn, công viên, bệnh viện, ngân hàng. - Khu vực giáp ngay với Phú Nhuận, rất thuận tiện di chuyển và khai thác cho thuê tiềm năng cao.- Sổ đẹp, hoàn công đầy đủ, không quy hoạch.",7 tỷ
22652788,22/01/2025,"Lê Quang Định, Phường 7, Quận Bình Thạnh, TPHCM",200 m2,"40 m2 (3,6x11)",9,9,Sổ hồng,"Nhà 5 tầng , hẻm xe hơi thông, DT 3,6x11, 9PN đang khai thác cho thuê thu nhập 420 triệu/năm. Giá bán chỉ 7 tỷ TL.----- Gọi ngay em An để xem nhà và sổ 0938.121.677Hỗ trợ tìm nhà theo nhu cầu và nhận ký gửi BĐS Sài Gòn.----- Thông tin chi tiết:- Diện tích khu đất 3,6x11.- Nhà 1 trệt, lửng, 3 lầu. Thiết kế 9PN 8WC đang cho thuê 36 triệu/tháng.- Hẻm xe hơi 16 chỗ chạy qua nhà, thông tứ phía. Vị trí đẹp, gần các trường đại học lớn, công viên, bệnh viện, ngân hàng. - Khu vực giáp ngay với Phú Nhuận, rất thuận tiện di chuyển và khai thác cho thuê tiềm năng cao.- Sổ đẹp, hoàn công đầy đủ, không quy hoạch.",7 tỷ
22652152,22/01/2025,"Nguyễn Văn Đậu, Phường 7, Quận Bình Thạnh, TPHCM",150 m2,"45 m2 (3,6x14)",4,4,Sổ hồng,"Nhà 3 tầng BTCT sát mặt tiền đường Nguyễn Văn Đậu, phường 7 trung tâm Bình Thạnh, để lại full nội thất cho khách mua. DT đất 45m², giá bán 6,45 tỷ còn TL.-----Gọi ngay em An để xem nhà và pháp lý 0938 121 677.Hỗ trợ tìm nhà nhận mua bán ký gửi BĐS Sài Gòn.-----Thông tin chi tiết căn nhà:- Vị trí: Hẻm nhựa yên tĩnh, sát mặt tiền đường Nguyễn Văn Đậu Lê Trực, hẻm thông thoáng.- Diện tích đất 45m², DTSD 120m².- Nhà 3 tầng BTCT chắc chắn. Thiết kế 4PN thông thoáng.- Pháp lý sổ hồng riêng, hoàn công đầy đủ.",6 tỷ 450 triệu
22652150,22/01/2025,"Xô Viết Nghệ Tĩnh, Phường 26, Quận Bình Thạnh, TPHCM",200 m2,"48 m2 (4,5x11,5)",4,4,Sổ hồng,"6,68 tỷ TL có ngay Nhà mới 4 tầng ở ngay đón tết, trang bị full nội thất, xách vali vào ở ngay. DT đất 4,5x11,5, xây dựng 4 tầng, 4PN, sân thượng kép, gần mặt tiền Xô Viết Nghệ Tĩnh, thuận tiện di chuyển.----- Gọi ngay em An để xem nhà và sổ 0938.121.677Hỗ trợ tìm nhà theo nhu cầu, tư vấn pháp lý và nhận ký gửi nhà đất.----- Thông tin chi tiết căn nhà: -	Vị trí: đường Xô Viết Nghệ Tĩnh, giáp Nguyễn Gia Trí - Ung Văn Khiêm, gần ĐH Công nghệ Hutech. Đường trước nhà thông thoáng, thuận tiện di chuyển.-	Diện tích đất: 4,5x11,5 công nhận đủ.-	Kết cấu: 4 tầng BTCT chắc chắn. Gồm 4PN, 4WC, PK & bếp mở, phòng thờ, sân thượng, sân phơi trước sau, trồng rau BBQ cực chill, sân để xe rộng rãi, ban công, giếng trời thoáng mát. -	Trang bị FULL nội thất: Sofa, giường, tủ, bàn trang điểm, bàn làm việc, TV, tủ lạnh, máy lạnh, máy giặt, máy chạy bộ…-	 Bán kính 500m đầy đủ tiện ích: Chợ, siêu thị, công viên, các trường học từ mầm non đến Đại học rất tiện ích, khu vực nhu cầu thuê cao.-	Pháp lý sạch, sổ vuông vức cất két, công chứng nhanh. Hỗ trợ vay ngân hàng.",6 tỷ 680 triệu
22660323,22/01/2025,"Bạch Đằng, Phường 24, Quận Bình Thạnh, TPHCM",,48 m2 (4x12),4,4,Sổ hồng,"Giảm sâu 400 triệu. Chính chủ lâu năm cần bán gấp căn nhà 3 tầng, HXH đường Phan Chu Trinh thông Bùi Đình Túy Bình Thạnh – giá chỉ 6,8 tỷ còn TL.- Diện tích đất 4x12. Căn góc không lộ giới, công nhận đủ.- Kết cấu: 3 tầng 4PN. có phòng ngủ dưới trệt cho nhà có người lớn tuổi. - Nhà xây đúc BTCT kiên cố, có thể nâng thêm tầng nếu có nhu cầu. Đặt biệt nhà lô góc không lộ giới quy hoạch, siêu thoáng, phòng nào cũng có cửa sổ. - Hẻm thông thoáng, xe hơi 4 chỗ dân trí.- Pháp lý chuẩn, sổ nằm nhà, hoàn công đầy đủ. ----- Gọi ngay em An để xem nhà 0938.121.677Cam kết nhà thật 100%, uy tín tạo thương hiệu.",6 tỷ 800 triệu
22660178,22/01/2025,"Lê Quang Định, Phường 14, Quận Bình Thạnh, TPHCM",,"52 m2 (3,6x15)",4,5,Sổ hồng,"Siêu phẩm nhà 3 tầng, căn góc không lộ giới, DT đất 52m2, đường trước nhà 3m, sát MT Lê Quang Định. Giá bán chỉ 5,6 tỷ TL.-	Diện tích đất: 52m2 công nhận đủ.-	Kết cấu 3 tầng, 4PN, 5WC.-	Vị trí trung tâm Bình Thạnh sát chợ Bà Chiểu, đường trước nhà 3m gần MT Lê Quang Định. Khu dân trí, an ninh… -	Pháp lý: Sổ hồng riêng, sang tên ngay.----- Gọi ngay em An để xem nhà.Cam kết nhà thật 100%, uy tín tạo thương hiệu.",5 tỷ 600 triệu
22659610,22/01/2025,"Lê Quang Định, Phường 14, Quận Bình Thạnh, TPHCM",,97 m2 (5x14),6,4,Sổ hồng,"Nhà 4 tầng xe hơi đậu cửa, sát MT đường, DT 97m2. Giá bán chỉ 8,1 tỷ TL.- Diện tích đất 97m2, công nhận đủ.- Thiết kế: 1 trệt 2 lầu + sân thượng. 6PN, 4WC.- Nhà nằm vị trí xe hơi đỗ tận cửa. Khu vực dân trí cao, yên tĩnh, hàng xóm dễ thương. Ngay sát bệnh viện Nhân dân Gia Định, Bệnh viên Ung bướu, các trường, chợ…Pháp lý chuẩn, sổ hồng hoàn công đầy đủ.----- Gọi ngay em An xem nhà 0938.121.677Cam kết nhà thật 100%, uy tín tạo thương hiệu.",8 tỷ 100 triệu
