Ma_BDS,Ngay_dang,Dia_chi,Dien_tich_su_dung,Dien_tich_dat,So_phong_ngu,So_nha_tam,Phap_ly,Gioi_thieu,Gia_dat
22643570,19/11/2024,"Thống Nhất, Phường 15, Quận Gò Vấp, TPHCM",180 m2,"64 m2 (5,6x11)",5,5,Sổ hồng,"Bán Nhà Gò Vấp MBKD 4 Tầng Ngang Khủng 5,7M Lê Đức Thọ Hơn 8,4 Tỷ+ Mặt Bằng Kinh Doanh Hẻm Xe Tải 12M có lề Khu Chung Cư OSIMI, kênh Xuyên Tâm với 4WC Vừa Ở Vừa Kinh Doanh . Đặc Biệt điện năng lượng mặt trời nhà nước ưu đãi 1,9k/kw diện tích 5,7×11 Chủ hơi Đuối sẽ có giá tốt.+ Vị Trí: Ngay khu bàn cờ Lê Đức Thọ không lỗi Phong Thủy, Sổ Vuông Đẹp Thông Khu Biệt Thự An Lộc Nguyễn Oanh Trường Học Nguyễn Trung Trực, Lê Hoàn... Cách 200M, Trục Đường 30M Kênh Tham Lương, gần Citiland Lotte Mart Nguyễn Văn Lượng, về Bình Thạnh 10 Phút.3.1_3.8__2.0.7#giábán #8Tỷ 590 triệu☎️ Xem Nhà Gọi Ngay : 932094300 #BìnhNhàĐấtTậnTâmChuyên #MuaBán #kígởinhàphố",7 tỷ 990 triệu
22634112,09/11/2024,"Lê Lai, Phường 3, Quận Gò Vấp, TPHCM",225 m2,"50 m2 (4,3x13,7)",14,14,Sổ hồng,"-Vị Trí : Hẻm ôtô lớn Lê Lai -Bình Thạnh- Diện tích: 4.1m x 11m- Kết cấu:  4 tầng - 14 phòng -Thu nhập từ cho thuê, kinh doanh: 60 triệuMỗi lầu bố trí 3 phòng với size khác nhau.Mỗi phòng đều có gác để tăng diện tích và làm chỗ ngủ, có cảm biến khói báo cháy, vòi nước cứu nguy, cửa sổ thoát hiểm và thang dây thoát hiểm cạnh chỗ ngủ, có bóng chữa cháy tự động và có xà beng hỗ trợ mở cửa thoát hiểm.Mỗi hành lang tầng có đèn chiếu sáng lối đi khi cúp điện, các loại bình xịt bột và khí, và bóng chữa cháy tự động dự phòng.Wc có sen tắm nóng và bồn rửa inoxHiện đang khai thác phòng trống (ko nội thất) và mỗi phòng chỉ cho 1 người ở . Có thể đầu tư thêm máy lạnh tủ lạnh ... hoặc cho 2-3 người ở thì nguồn thu sẽ cao hơn nữa.Thang máy lớn, có thể đưa lên lầu, tầng trệt có thể trưng dụng làm phòng cho thuê luôn, ko tốn diện tích để nhà xe chung.-chủ nhà mới hoàn cong xong căn nhà vào tháng trước và căn nhà xây mới  vào năn 2022liên hệ chi tiết 0909129027 để xem nhà",10 tỷ 500 triệu
22635811,21/10/2024,"Đường 44, Phường 14, Quận Gò Vấp, TPHCM",346 m2,80 m2 (4x20),4,6,Sổ đỏ,"-	Bán nhà  đường số 44, F.14, Gò Vấp-	Chủ xây để ở tâm huyết  có phòng xông hơi spa, phòng tập thể dục riêng thang máy 450kg-	Chỉ cách siêu thị Emart 200m -	Nhà đẹp tiện mua để ở hoặc cho thuê KD online-	Diện tích 4x20 1T 3L ST TM 4PN 6WC có sân đậu xe hơi-	Sổ hồng chính chủ công chứng trong ngày-	Gía bán: 12,6 tỷ còn thương lượng cho khách thiện chí",12 tỷ 600 triệu
22601311,08/10/2024,"Đường số 28, Phường 6, Quận Gò Vấp, TPHCM",,78 m2 (4x23),12,12,Sổ hồng,"BÁN CĂN HỘ DỊCH VỤ PHƯỜNG 6 GÒ VẤP+  Mặt tiền đường số 31 cũ hiện là đường 8m thông đường số 28 ( ĐC 141/40 )  Lê Đức Thọ Phường.6 GV TPHCM. Tương Lai mặt tiền đường Dương Quảng Hàm.+ Thu nhập khoán 22tr/th tự khai thác lên đến 45 triệu + DT 4 x 28m, vuông vức.+ Kết cấu 1 trệt 3 lầu, gồm sân để xe rộng 36m2, 12 phòng, 12wc, đang cho thuê làm Căn hộ DV+ Đường trước nhà 8m thông ra đường số 30, tiện mở VP. Cty, Spa. Kinh doanh đa ngành.  Hướng Tây Nam+ Giá: 10,5 tỷ (thương lượng ) Liên hệ làm việc: 0989 81 73 81 Văn Phong",10 tỷ 500 triệu
22500089,19/09/2024,"Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, TPHCM",,57 m2 (4x14),6,6,Sổ hồng,"💥Nhà 5 Tầng Phạm Văn Chiêu 57m2 - 4x14 - Hẻm Oto Thông - Phường 9 - Gò Vấp - Khu Phân Lô Cao Cấp - 7,5 Tỷ TL🌺-------------------------- + Nhà hẻm phân lô oto tránh, hẻm thông oto đi 1 mạch không cần quay đầu. + Thiết kế 1 trệt 3 lầu, sân thượng, cầu thang giữa xây dựng bê tông cốt thép đã hoàn công. Tầng trệt phòng khách, phòng bếp. tầng 1,2,3 mỗi tầng 2 ngủ tổng 6 ngủ trong đó 1 phòng để kho. + Nhà rất thoáng khu vực quy hoạch ổn định.--------------------------📲Gọi ngay: 0972487292 - Ngô Thiên Vân xem nhà1141550b",7 tỷ 500 triệu
22568648,11/09/2024,"Lê Đức Thọ, Phường 13, Quận Gò Vấp, TPHCM",187 m2,"54 m2 (4x13,5)",4,5,Sổ hồng,"Bán nhà HXH 5m Lê Đức Thọ P.13 Gò Vấp 5 tầng giá 6.85 tỷ+ DT 54m2 ngang 4 x 13.5 BTCT 5 tầng, 4pn khép kín 5wc phòng thờ, giếng trời, sân thượng trước sau,  nhà mới đẹp ở ngay+ HXH 5m ôtô vào nhà, khu đồng bộ cao tầng, dân trí cao cực kỳ an ninh. Cách Mt tầm 50m kế bên UBND phường, Công An phường tiện ích khu vực đầy đủ, giao thông thuận tiện+ Sổ vuông, hoàn công đủ, công chứng ngay + Giá trong khu vực từ 7 tỷ trở lên, chủ chuyển công tác nên giá cực tốt chỉ 6.850 tỷLH Kiệt 0983337494 Xem Nhà",6 tỷ 850 triệu
22615327,11/09/2024,"Nguyễn Thái Sơn, Phường 3, Quận Gò Vấp, TPHCM",,68 m2 (4x17),1,1,Sổ hồng,"- Vị trí: Đường nội bộ 6m Nguyễn Thái Sơn, Phường 3, Gò Vấp- Diện tích: 4.0m x 17m, diện tích công nhận 68m2 - Kết cấu: nhà đúc BTCT, C4: trệt + sân thượng- Công năng: khách, bếp, PN, WC, sân thượng- Khu nhà dành cho bác sĩ bệnh viện 175, đường trước nhà 6m sạch sẽ, thông thoáng, ô tô vào nhà- Khu hiếm nhà bán, nhà C4 nhưng còn mới vào ở ngay- Khu phân lô đồng bộ, toàn nhà cao tầng, hàng xóm văn minh, thân thiện- Khu nhà được cấp phép XD 6 tầng: trệt, lửng, 4 lầu- Nhà phù hợp để ở, văn phòng công ty, xây dựng mới khách sạn, CHDV, kinh doanh mọi ngành nghề- Tiện ích xung quanh đầy đủ:  chợ, siêu thị, công viên, TTTM, bệnh viện, trường học các cấp,…- Pháp lý: sổ hồng riêng, sẵn sàng công chứng ngay- Giá bán: 8,2 tỷ TL- Liên hệ ngay: Mr. Hải 0982.530.330 để được tư vấn và xem nhà trực tiếp- Cam kết nhà thật, hình ảnh thật, giá chính chủ. Tuyệt đối không đăng tin ảo - Cảm ơn Quý khách đã xem tin- Mã tin: 2222626DT122***********NHÀ ĐẤT LÊ HẢI SG**************CẦN LÀ CÓ - TÌM LÀ THẤY - XEM LÀ CHỐTKho hàng hơn 10.000 sản phẩm, tìm nhà theo mọi yêu cầu của Quý Khách!",8 tỷ 200 triệu
22609441,11/09/2024,"Lê Đức Thọ, Phường 13, Quận Gò Vấp, TPHCM",,"50 m2 (4x12,5)",5,6,Sổ hồng,"- Vị trí: HXH 10m, Lê Đức Thọ, P13, Gò Vấp- Kết cấu: 4,0x12,5m, 4 tầng: trệt, 3 lầu, sân thượng- Nhà đúc BTCT kiên cố, nhà còn mới vào ở ngay- Công năng: khách, bếp, 5 phòng ngủ, 6 WC.- Khu phân lô đồng bộ, đường trước nhà 10m vó vỉa hè- Khu dân trí cao, đồng bộ, hàng xóm thân thiện, hiếu khách- Tiện ích xung quanh đầy đủ:  chợ, siêu thị, công viên, TTTM, bệnh viện, trường học các cấp,…- Nhà phù hợp ở, mở văn phòng công ty, kinh doanh mọi ngành nghề- Pháp lý: sổ hồng riêng, sẵn sàng công chứng ngay- Giá bán: 5,8 tỷ - Liên hệ ngay: Mr. Hải 0982.530.330 để được xem nhà miễn phí.- Cam kết thông thông tin, hình ảnh chính xác, chân thật, không đăng tin ảo- Cảm ơn Quý khách đã xem tin.- Mã tin: 2223755830BB422***********NHÀ ĐẤT LÊ HẢI SG**************CẦN LÀ CÓ - TÌM LÀ THẤY - XEM LÀ CHỐTKho hàng hơn 10.000 sản phẩm, tìm nhà theo mọi yêu cầu của Quý Khách!!!",5 tỷ 800 triệu
22595827,05/08/2024,"Thiên Hộ Dương, Phường 1, Quận Gò Vấp, TPHCM",,"58 m2 (4,3x13,5)",7,7,Sổ hồng,"🔥🔥 10.5 Tỷ giảm còn 9.9 tỷ 🔥🔥- Diện tích: 58m2 (4.3 x 13.5)- Nhà 1 trệt 3 lầu sân thượng. Gồm: 7PN, 7WC, bếp, phòng khách, ban công.Nhà đang cho thuê nguyên căn, khai thác 24 triệu/ tháng. ,- Vị trí đẹp, 2 mặt hẻm, sát mặt tiền Phạm Văn Đồng, hẻm sau thông thoáng, kinh doanh đa ngành nghề, sát sân bay, gần chợ, siêu thị Emart, trường học các cấp.- Sổ hồng riêng, sổ đẹp, vuông vức, nhà hoàn công đầy đủ, nhà không lỗi phong thủy, không qui hoạch.TIN THẬT - NHÀ THẬT - GIÁ CHÍNH CHỦ☎️ EM CHÂU BÌNH THẠNH",9 tỷ 900 triệu
22404893,24/07/2024,"Thống Nhất, Phường 11, Quận Gò Vấp, TPHCM",180 m2,60 m2 (4x15),4,5,Sổ hồng,"+ Gồm 1 trệt, 2 lầu, Sân thượng, gồm 4 phòng ngủ, 4 WC....               + Hẻm xe hơi vào nhà rộng rãi.         + Pháp lý SHR chính chủ     👉LH ngay ☎️ 0909200809 Ms Trang gặp chủ TL trực tiếp",6 tỷ
22505530,24/07/2024,"Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, TPHCM",300 m2,60 m2 (4x15),4,4,Sổ hồng,"💥Bán Nhà KHU PHÂN LÔ ĐỒNG BỘ- GV - 6 TẦNG THANG MÁY- 60m2- Chỉ 8 Tỷ Hơn 🌹🌹🌹🌟 Mô tả:   - Nhà 1 trệt 1 lửng 3 lầu sân thượng, THANG MÁY - lô góc sát công viên- Không lộ giới - Thang máy 400kg lên tới sân thượng. - Hẻm 8m khu đồng bộ dân trí cao an ninh. Cạnh công viên. Cách 1 dãy nhà là đường ven sông Vàm Thuật  rất đẹp. - Vị trí bao đẹp  sát bên là trường THCS Huỳnh Văn Nghệ, Chung cư DreamHome, tiện ích vô đối, giao thông thuận tiện. - Sổ hồng nở hậu nhẹ, hoàn công đầy đủ, pháp lý chuẩn👉LH ngay ☎️ 0909200809 Ms Trang",8 tỷ
22548072,24/07/2024,"Lê Đức Thọ, Phường 16, Quận Gò Vấp, TPHCM",360 m2,98 m2 (5x19),7,7,Sổ hồng,"💥Kẹt tiền Giảm sâu 10,5 tỷ giảm còn 8,79 tỷ- HẺM Ô TÔ TRÁNH - SỔ NỞ HẬU - NHÀ ĐẸP - DIỆN TÍCH TO - GIÁ ĐẤT CHỈ NHỈNH 70TR/M2- 98M2- P16 GV 🌹 🌹 🌹 + DT: 5 x 19 + Nhà đẹp chủ xây chắc chắn 1T 3L đúc BTCT hiện đang làm CHDV có 6 phòng lớn và 1 phòng kinh doanh kiểu giường tầng Dorm., doanh thu 28tr/th+ Hẻm ô tô tránh, sát mặt tiền, sạch sẽ, an ninh.,+ Sổ hồng riêng nở hậu, pháp lý chuẩn, hoàn công đầy đủ.                  👉LH ngay ☎️ Ms Trang (lth)",8 tỷ 790 triệu
22540244,24/07/2024,"Quang Trung, Phường 14, Quận Gò Vấp, TPHCM",210 m2,72 m2 (4x18),4,4,Sổ hồng,"📣NHÀ LUNG LINH - 3 TẦNG  - 72M2- HẺM 6M - XE HƠI TRONG NHÀ - AN NINH - HIỆN ĐẠI - NỘI THẤT CAO CẤP - VUÔNG NHƯ A4 - Giảm 500 tr còn 6 tỷ hơn - Quang Trung - GV 🌹🌹🌹                            📣📣📣Mô tả:                                       + DT đẹp: 4 x 18 + Hiện trạng: 1 trệt 2 lầu đúc BTCT gồm: PK, Bếp, 4PN, 3 WC.+ Tặng toàn bộ nội thất trong nhà.+ Nhà thiết kế đẹp, khách mua là xách vali vào ở ngay+ Trước nhà có sân để xe, Hẻm thông tứ hướng.+ Khu vực an ninh tuyệt đối.+ Xe tải ra vào tự do....+ Pháp lý: sổ hồng công chứng ngay trong ngày.👉LH ngay ☎️ 0909200809 Ms Trang",6 tỷ 790 triệu
22525846,24/07/2024,"Quang Trung, Phường 14, Quận Gò Vấp, TPHCM",140 m2,76 m2 (4x19),2,3,Sổ hồng,"💥Bán Nhà Quang Trung P14 gần Emart -76m2- 2 Tầng - Hẻm XT 8m kinh doanh - Chỉ 6Tỷ hơn 🌹🌹🌹 🌟 Mô tả: tuan+ DT đẹp: 4 x 19. + 1 trệt 1 lầu, 2Pn, 3 WC. + Đường 8m+ 2m lề xe tải tránh + Vị trí kinh doanh online nhập hàng dễ dàng cho xe tải. + Sổ vuông đẹp như tờ A4. 👉LH ngay ☎️ 0909200809 Ms Trang",6 tỷ
22505408,24/07/2024,"Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, TPHCM",200 m2,60 m2 (4x15),4,4,Sổ hồng,"🍀🍀 BÁN NHÀ KHU PHÂN LÔ ĐỒNG BỘ- GẦN KHU Dream Home -GV -THANG MÁY - XE HƠI NGỦ NHÀ - HẺM 8M - 60M2- NHỈNH 7Tỷ 🌹🌹🌹Mô tả:   05gho                                                  - DT: 4 x 15-  Kết cấu : 1 trệt, 1 lửng, 3 lầu. Gồm 4 Phòng ngủ, 4 toilet.- Vị trí siêu đẹp gần mặt tiền. Ngay trường Huỳnh Văn Nghệ, hàng xóm dân trí. Phù hợp vừa ở vừa mở văn phòng cty,spa…- Sổ vuông đẹp, hoàn công đủ.          👉LH ngay ☎️ 0909200809 Ms Trang",7 tỷ
22564501,08/07/2024,"Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TPHCM","82,8 m2","92 m2 (5x18,4)",2,3,Sổ hồng,"BÁN NHÀ NGAY DƯƠNG QUẢNG HÀM,P5,GV,HCMKết cấu 92m2 ( 5x18) 3PN 2WC Mặt tiền hẻm kinh doanh mua bán , mở vp ....giá 3.2 tỷ còn TLliên hệ hỗ trợ xem nhà 089 6344742 em Hoàng",3 tỷ 200 triệu
